Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4837946,Unit 413 - 39 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,2450000.0,2321935.0,2020-09-10,2+1,2,1, 7484,1204.0,"water,heat",0-5,2020-07-20,2020-09-10,3151.0,0.61%,Yonge & Lake Shore Blvd,Apartment,S,"Resort Style Living With Truly Unobstructed Views. Bright Sw Corner Unit With Floor To Ceiling Windows & Balconies Views Of Lake Ontario, Toronto Islands, Iconic Alice Aycock Whirlpool Field Sculptures, Chromatic Fountain & Trees. 2 Bedrooms + Den (Currently Used As 3rd Bedroom With Queen Size Bed). Open Concept Living/Dining/Kitchen With Large Kitchen Island. Parking Space Located Close To Elevator & Across Car Wash Bay.
Subzero Fridge & Wine Fridge; Miele Gas Stovetop , Oven, Microwave, Rangehood, Washer/Dryer.Motorized Blinds, Masterbedroom Bathroom Heated Floors, Upgraded Led Elf's, Bathroom Fans On Timers, Customized Closets, Central Air Conditioning."
C4894925,Unit 4401 - 16 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,1889990.0,1818467.0,2020-09-04,2,2,1, 8000,916.0,heat,New,2020-09-02,2020-09-04,2616.0,0.6%,Queens Quay / Jarvis,Apartment,SW,"Live Where The City Meets The Water At Monde Condos. Brand New Never Lived In 2 Bed 1320 Sf Penthouse Unit With Spectacular Panoramic View Of The City & Lake Features 383 Sf Terrace, 2 Balconies, 10'Ceilings, Floor/Ceiling Windows,Sleek Custom Finishes. Elevated Amenities-Outdoor Infinity Edge Pool,Deck,Cabanas,Lounge,Firepit,Fitness Center,His/Her Hot Plunge, Sauna,Steam & Change Rooms, Hosting/Sports Lounge,Etc.,& Shuttle To Union Station.
Modern Open Concept Kitchens With Custom Cabinetry,Integrated Appliances - Fridge,Stove, Hood Range, Wine Fridge, Microwave,Dishwasher,Washer/Dryer, Ceasarstone Countertops, Under Cabinet Lighting, Wood Floors. Includes 1 Parking /1 Locker."
C4902687,Unit 3507 - 390 Cherry St,Waterfront Communities C8 - Toronto,Condo Apt,1499900.0,1413907.0,2020-09-09,2,2,1, 4588,1029.0,"water,heat",-,2020-09-08,2020-09-09,2945.0,1.18%,Front & Cherry,Apartment,SW,"Stunning Sub-Penthouse Suite. Unobstructed Views Of The Lake And The City. Bright And Spacious Layout With 10Ft Ceilings And Floor To Ceilings Windows With A Large Wrap Around Balcony. Both Bedrooms Have Ensuite Bathrooms And Access To The Balcony. Heated Bathroom Floor In Master Ensuite. Miele Appliances, 4 Access Points To Balcony. Parking Close To Elevator. Original Owner Never Been Rented. Pool, Gym, Hottub, Yoga Studio, Sauna, Party Room, Guest Suites
Fridge, Stove, Dishwasher, Microwave, Washer And Dryer, Electrical Fixtures, Window Treatments(Custom - Upgraded In Master Bedroom), Parking And Locker(Locker 9X6 Attached To Parking Spot). Some Furniture Negotiable"
C4883650,Unit 708 - 29 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,1518000.0,1436556.0,2020-08-27,2+1,3,1, 6345,914.0,"water,heat",-,2020-08-24,2020-08-26,3122.0,1.27%,Queens Quay E & Yonge St,Apartment,E,"Pier 27! Amazing Location In Downtown Toronto Waterfront Community! Prestigious & Sought After 2+Den Unit, 10' Ceilings, Open Concept, Top Of The Line Build In Appliance. 1276Sqft! Close To Union Station, Shops, Cafes, Easy Access To Highways Qew. Bright & Clean With Fabulous Lake View. Luxury Amenities: Indoor + Outdoor Pools, Spa, Gym, Private Screening Theatre & More!
Existing Top Of The Line Built In Fridge & Dishwasher, Gas Stove Top, Washer & Dryer, All Existing Light Fixture And Window Coverings."
C4828930,Unit 4006 - 16 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,1799000.0,1752837.0,2020-07-13,2,2,1, 5370,846.0,0-5,1200-1399 feet²,2020-07-12,2020-07-13,3221.0,1.19%,Queens Quay And Bonnycastle,Apartment,SW,"New Waterfront Condo ""Monde"" By The Award-Winning Builder Great Gulf. The Most Attractive Location Of The Unit-Breathtaking Lake And Downtown View! Huge Private Terrace W/Bbq Outlet Plus 2 Balconies, 9 Feet Ceilings, Floor To Ceiling Windows, 1 Parking Included. Quick Easy Access To Waterfront, Sugar Beach, George Brown College, Loblaws, Dvp & Gardiner, Enjoy The Greatest View Of Toronto.
Fridge, Stove, Washer, Dryer, B/I Dishwasher, Microwave, All Window Coverings, All Elf. One Parking And One Locker Can Close."
C4834088,Unit 505 - 29 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,2589100.0,2472599.0,2020-08-18,2+1,3,2, 9229,1335.0,"water,heat",0-5,2020-07-16,2020-08-18,4257.0,0.94%,Yonge St And Queens Quay E,Apartment,SW,"Amazing 2+1 Bed, 3 Bath Condo On The Water! Stunning Suite W/ Incredible Sw Exposure Of Lake Ontario. Great High Ceilings W/ Quality Wood Floors. Kitchen Features Caesar Stone Cntertops W/ Top-Of-The-Line Miele Apps, Including Frdge, B/I Oven And Micwave, 5 Burner Gas Range, & B/I Dishwasher. Heated Floor In Mstr Ensuite, Lndry Room, 2 Parking Spaces, Locker And Bike Locker, Spectacular Open Concept Living. Views Frm Every Rm.
Balcony Runs Full Length Of Suite, Gas Fireplace In Master. First Class Amenities, Including Indoor And Outdoor Pools, Sauna, Party Room, On Site Security, Media Room. Steps To Acc, Union Station, Lcbo And Loblaws. A+ Location."
C4868764,Unit 908 - 1 Edgewater Dr,Waterfront Communities C8 - Toronto,Condo Apt,1895000.0,1885238.0,2020-09-10,2,3,2, 9403,1671.0,0-5,1800-1999 feet²,2020-08-13,2020-09-10,3966.0,0.84%,Queens Quay & Merchants Wharf,Apartment,S,"Elegant Suite With Spectacular, Unobstructed Lake View! Bayside Is A Hines Master Planned Waterfront Community. Tridel Built Luxury Signature Series Featuring Sumptuous Finishes And Attention To Detail! Ultra High Speed Fibre Optic Network Included. Gorgeous Amenities! Boardwalk Leads To Sherbourne Common And Sugar Beach! St. Lawrence Market, Distillery District, Ferry Terminal And Union Station Are All Within Walking Distance. Serene Oasis In The City!
Liebherr French Door Fridge, Aeg Cooktop, Micro, Oven, B/I Dishwasher, Whirlpool Washer/Dryer Side By Side, Dimplex 50"" Electric Fp, Custom Blinds, Irpinia Custom Kitchen And Built Ins. 2 Owned Parking Spaces And 1 Owned Locker"
C4767084,Unit Gph35 - 1 Edgewater Dr,Waterfront Communities C8 - Toronto,Condo Apt,1775000.0,1726268.0,2020-07-02,2,2,1, 6865,1093.0,New,1400-1599 feet²,2020-05-21,2020-07-02,3000.0,0.82%,Queens Quay / Merchants' Wharf,Apartment,W,"Hines Tridel Aquavista At Bayside Toronto A Masterplanned Community Right By Water's Edge. Walk Score Is 93. Transit Score Is 98. Outdoor Swimming Pool, Bbq Area, Fitness Centre, Party Room Etc. S9 Design, 2 Bedrooms, Approx. 1,420 Sqft. As Per Builder's Plan.
Smooth 10' Ceiling. Stainless Steel Kitchen Appliances. Wood Floor.One Parking Space Included. Ultra High Speed Fibre Optic Network ($60/Month) Incl."
C4866421,Unit Ph1204 - 29 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,3195000.0,3010343.0,2020-09-11,3,3,3, 11832,1726.0,Building Age:,New,2020-08-11,2020-09-11,4521.0,0.64%,Yonge St & Queens Quay E,Apartment,S,"Rare & Coveted Opportunity To Live A Bespoke Waterfront Lifestyle & Find Peace In Gorgeous South Views O/Looking T.O Islands & Lake Ontario. Premium Ph Unit In Pier 27 By Award Winning Architect. Unobstructed & Spectacular Long Water Views Combine W/ An Active & Healthy Outdoor Lifestyle. Stunning Designer Unit Completely Renovated For Today's Demands; Wk From Hm In Total Peace And Enjoy Close Friends & Family In This Beautiful Setting Ideal For Entertaining!
California Closets Thru/Out; Huge Master; Loft Bdrm W/Steel Beams & Built-Ins; Stunning Kitchen; Built-In Entertainment Centre In Family Rm W/Extensive Cupboards & Contemporary Bookcases; 3-Sided Modern Fireplace; Move Right In & Enjoy."
C4787372,Unit 1112 - 29 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,2999000.0,2754192.0,2020-09-11,3+1,3,2, 11828,1668.0,"water,heat",0-5,2020-06-10,2020-09-11,4260.0,0.61%,Yonge Street & Queens Quay,Apartment,SE,"Toronto's Waterfront's Most Luxurious & Contemporary Pier 27 Condo ,Rarely Offered South-East Corner Suite W/Breathtaking Unobstructed Direct Lake View, > 280 Sf Huge Terrace & A Huge Balcony, 10' Ceiling, Fully Upgraded Downsview Kitchen With Miele Appliances, Wine Fridge. 2 Side By Side Parking Spots+Locker+Bicycle Locker. Don't Miss This 2338 Sf 3 Bedroom (Possible To Have A 4th Bedroom) Unit!! Rare Find
Elfs,Motorized Blinds,Sub Zero Fridge,Miele Appliances:Gas Stove, Wall Oven,Dw,Front Loading Washer & Dryer,Resort Style Amenities:Indoor/Outdoor Pools, Exercise Rm, Theatre Rm, Spa, Guest Suites, Party Room/Meeting Rm. 24Hr Security"
C4830087,Unit 630 - 55 Merchants' Wharf,Waterfront Communities C8 - Toronto,Condo Apt,648800.0,658860.0,2020-07-14,1,1,0, 2399,429.0,0-5,600-699 feet²,2020-07-14,2020-07-14,2075.0,2.42%,Queens Quay E/Lower Sherbourne,Apartment,SW,"* Tridel Aqualina@Bayside - Luxurious Lakefront Of Lake Ontario * Premium Amenities And Rooftop Infinity Pool Deck * Full List Of Amenities Includes: A Hot Tub, Steam Room, Bbqs, Gym, Spinning, Yoga Studio, Games, Theatre Rm, Party Rm, Guest Suites, Rooftop Garden Plots, Luxor Parcel Boxs, 24/7 Conc. * Steps To Ttc & Union Station, Distillery District, St. Lawrence Market, Loblaws, Sugar Beach, Martin Goodman Bike Trail, Cherry Beach, Harbourfront & Marinas.
Includes All Elfs., B/I Appliances, Washer/Dryer, $$ Upgraded Walk-In Glass Enclosed Shower."
C4851656,Unit 627 - 55 Merchants' Wharf,Waterfront Communities C8 - Toronto,Condo Apt,699880.0,708429.0,2020-09-11,1,1,1, 2637,512.0,0-5,600-699 feet²,2020-07-31,2020-09-11,2227.0,2.35%,Queens Quay E/Lower Sherbourne,Apartment,W,"Tridel Aqaulina@Bayside - Luxurious Lakefront 180 Degree Panoramic Sw Lake, Park & City View, One-Of-A-Kind Designer Setting One Bedroom, Extend The Lakeview Of Lake Ontario. Financial District, Union Station, Distillery District, Supermarkets, Restaurants, Sugar Beach. Walking On The Lakefront Boardwalk Or Cycling On Martin Goodman Trail. Bbqing & Sunbathing On The Rooftop Infinity Pool Deck! Party Room Gathering, Shaping At The Gym!
All Elf, B/I Appliances, Washer/Dryer, Window Coverings, Clubhouse Amenities: R/T Garden, Bbq Pit & Outdoor Infinity Pool & Party Room, Gym, Steam Room, Fitness & Exercise, Whirlpool & Theatre. *Parking & Locker* & Priced To Sell!"
C4806793,Unit 233 - 55 Merchants' Wharf,Waterfront Communities C8 - Toronto,Condo Apt,839900.0,845745.0,2020-09-10,1+1,2,1, 3407,611.0,0-5,700-799 feet²,2020-06-25,2020-09-10,2568.0,2.2%,Queens Quay /Lower Sherbourne,Apartment,SW,"Tridel Built Aqualina Unit In The Waterfront Community W/A Clear View Of Cn Tower & The Lake.One Bedroom Plus Den (Can Be Used As 2nd B/Room), 10' Ceilings, 2 W/Rooms, Custom B/I Closets, Laminate Flooring, Open Concept,Juliette Balcony, Modern Style Kitchen With S/Steel Appliances,Custom Built Centre Island. Close To Public Transit,Walking Distance To Harbour Front, Sugar Beach. Great Amenities.One Underground Parking & Locker, 3D Virtual Tour.
Drapes, Blinds, All Elfs, Stacked Washer/Dryer,Fridge,Stove Microwave, Oven, One Parking And One Locker Included In Price. Many Amenities Offered Such As Fitness Centre,Whirlpool, Steam Room,Billiard, Games, Yoga, Media, Party Rooms."
C4736145,Unit N2705 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,554000.0,530121.0,2020-06-12,1+1,2,0,,345.0,New,600-699 feet²,2020-04-02,2020-06-10,1800.0,3.04%,Eglinton & Don Mills,Apartment,E,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated, In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Large Unit Features 1 Bedroom+ 2 Bath W/ Balcony, Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, East Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Countertop, Stacked Washer And Dryer"
C4826918,Unit N604 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,655000.0,618850.0,2020-08-27,2,2,1,,502.0,New,700-799 feet²,2020-07-11,2020-08-26,2183.0,3.02%,Eglinton And Don Mills,Apartment,NE,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bedrooms, 2 Bath With Balcony. Parking & Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Southeast Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4886150,Unit 305 - 5 Vicora Linkway Way,Flemingdon Park - Toronto,Condo Apt,574924.0,579787.0,2020-08-26,3,2,1, 1380,824.0,"water,hydro,heat",-,2020-08-25,2020-08-26,2558.0,3.06%,Don Mills/Eglinton,Apartment,SE,"Best Floor Plan In The Building And A Rare Find!! This Remarkable 3 Bedroom Unit Has Everything You Have Been Looking For And So Much More, Completely Renovated From Top To Bottom With Open Concept Main Living Area And Massive Bedrooms It Leaves Nothing To Spare. Update Kitchen, Baths, Flooring, Freshly Painted And So Much More. Walk Out To A Beautiful Balcony With Magnificent Views. Hurry This Unit Will Not Last."
C4781242,Unit N1709 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,639000.0,614384.0,2020-06-05,2,2,1,,497.0,New,700-799 feet²,2020-06-04,2020-06-05,2120.0,2.93%,Eglinton And Don Mills,Apartment,SW,"?welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bedrooms, 2 Bath With Balcony. Parking & Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Southwest Exposure, Exceptionally Luxurious Finishes. Not To Be Missed
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4881405,Unit 1416 - 5 Vicora Link Way,Flemingdon Park - Toronto,Condo Apt,549900.0,586844.0,2020-09-03,3,2,1, 1319,823.0,"water,hydro,heat",-,2020-08-21,2020-09-03,2558.0,3.02%,Don Mills/Eglinton,Apartment,NE,"Rarely Available & Incredibly Spacious 3 Bedroom, 2 Bath Condo With Renovated Kitchen & Main Bathroom. Large Kitchen Features Eat-In Breakfast Area, Quartz Countertop. Master Bed Includes Ensuite Bath & Large Walk In Closet. Walk Out To Large Open Balcony. Recently Upgraded Building Finishes. Underground Parking & Locker Included...**Maintenance Fees Include All Utilities + Cable Tv Included*
Fridge, Stove, Dishwasher, Washer/Dryer"
C4877158,Unit N2203 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,679000.0,642364.0,2020-08-19,2,2,1,,494.0,New,700-799 feet²,2020-08-19,2020-08-19,2183.0,2.93%,Eglinton/Don Mills,Apartment,N,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bed, 2 Bath With Balcony. Parking & Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Northwest Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer. Upgraded With Kitchen Under Cabinet Led Valence Lighting."
C4859315,Unit 1009 - 5 Vicora Linkway Way,Flemingdon Park - Toronto,Condo Apt,449900.0,426617.0,2020-08-13,2,1,1, 1079,728.0,"water,hydro,heat",-,2020-08-06,2020-08-13,1994.0,3%,Donmills / Eglinton,Apartment,N,"Your Search Ends Right Here!! Remarkable View Of The City . Completely Renovated And Move In Ready, This Beauty Will Leave You Breathless. Custom Kitchen W/ Extra Tall Cabinet, Mosaic Backsplash, Quartz Counter Top,High End Cabinets, Wardrobes, Closets In Bedrooms . Open Concept Main Living Areas. Brand New Appliances And Gleaming Floors. Beautiful Light Fixtures Throughout. This Gem Really Leaves Nothing To Spare.
Ss (Fridge, Stove Range Hood, Dishwasher ), Washer + Dryer ."
C4850831,Unit N1607 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,799000.0,740912.0,2020-07-30,3,2,1,,631.0,New,900-999 feet²,2020-07-30,2020-07-30,2550.0,2.88%,Eglinton/Don Mills,Apartment,NW,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 3 Bed, 2 Bath And 2 Balconies. Parking And Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Southeast Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4869431,Unit Phn3102 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,779000.0,691982.0,2020-08-13,2,2,2,,559.0,New,700-799 feet²,2020-08-13,2020-08-13,2319.0,2.83%,Eglinton/Don Mills,Apartment,N,"Welcome Home To Sonic Condos! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bed, 2 Bath W/ Balcony. Floor To 10' Ceiling Windows W/ Complete 270-Degree View Of Toronto, Northwest Exposure, Luxurious Finishes. Inclds 2 Oversized Parking Spaces Close To Elevator & 1 Locker. Not To Be Missed!
Penthouse Suite Features 10' Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4893658,Unit 2007 - 715 Don Mills Rd,Flemingdon Park - Toronto,Condo Apt,469000.0,507117.0,2020-09-09,2,1,1, 1133,698.0,"water,hydro,heat",-,2020-09-01,2020-09-09,2098.0,2.83%,Don Mills/Eglinton,Apartment,SW,"Completely Upgraded 2 Bedroom Condo! Spacious Eat In Kitchen W/Granite Counters, Stainless Steel Appliances & Pot Lights. Great Location W/Easy Access To Ttc, Crosstown Eglinton Transit Line, Ontario Science Centre, East York Town Centre And Flemindon Park Shopping Centres. Excellent Amenities Include Indoor Pool, Bike Storage, Exercise Room, Sauna, Security Guard, Visitor Parking. Panoramic South View Of Cn Tower, Downtown & Lake.
Stove, Fridge, All Elf's, All Wdw Coverings. Brand New Mirrored Closets. Lots Of Visitors Parking. Underground Parking Locker Close To Bldg Entrance. Building Amenities Inc Swimming Pool, Gym, Sauna & Party Room."
C4827239,Unit Phn3104 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,650000.0,618374.0,2020-08-02,2,2,0,,437.0,New,700-799 feet²,2020-07-10,2020-08-02,1950.0,2.73%,Eglinton And Don Mills,Apartment,NE,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bed, 2 Bath With Balcony. Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Northeast Exposure, Exceptionally Luxurious Finishes. Not To Be Missed
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4732391,Unit N1204 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,679000.0,696562.0,2020-08-26,2,2,1,,502.0,New,700-799 feet²,2020-03-24,2020-08-25,2183.0,2.69%,Eglinton And Don Mills,Apartment,NE,"Welcome Home To Sonic Condos! Assignment Inventory Available! Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bedrooms, 2 Bath With Balcony. Parking & Locker Included. An Abundance Of Natural Light With Floor To Ceiling Windows, Southeast Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Suite Features Smooth Ceilings, Wide Plank Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4898352,Unit N2706 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,594900.0,577428.0,2020-09-06,1,2,1,,442.0,New,600-699 feet²,2020-09-04,2020-09-06,1842.0,2.69%,Eglinton/Don Mills,Apartment,E,"Located At The One Of The Most Demanded Areas In Toronto. Unobstructed View. Minutes To Highway, Light Rail, Ttc , Science Centre, Sunnybrook, Edward Garden Supermarket And Lots Of Restauraunts Of Different Flavours.
All New (Never Been Used) S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4895854,Unit N2804 - 6 Sonic Way,Flemingdon Park - Toronto,Condo Apt,758000.0,721409.0,2020-09-02,2,2,1, 1,502.0,New,700-799 feet²,2020-09-02,2020-09-02,2183.0,2.58%,Eglinton And Don Mills,Apartment,NE,"Well Situated In Close Proximity To Ttc And Lrt Stations. Minutes From Ontario Science Centre, Aga Khan Museum And The Shops At Don Mills, With A Real Canadian Superstore Across The Street. This Unit Features 2 Bedrooms, 2 Bath With Balcony. Parking & Locker Included. Northeast Exposure, Exceptionally Luxurious Finishes. Not To Be Missed!
Laminate Flooring Throughout, S/S Fridge, Stove, Dishwasher, Microwave, Quartz Counter, Stacked Washer And Dryer."
C4800105,Unit Uph203 - 797 Don Mills Rd,Flemingdon Park - Toronto,Condo Apt,565000.0,551376.0,2020-07-10,1+1,2,1, 1801,645.0,"water,heat",16-30,2020-06-19,2020-07-08,1842.0,2.07%,Don Mills/ Eglinton,Apartment,W,"Modern Open Concept Penthouse Condo. This Beautiful And Spacious Condo Offers Spectacular Unobstructed City Views ! Watch The Sunset From Your Living Room Or Rather Relax In Your Jacuzzi Tub In Your Jacuzzi Tub In Master Ensuite Bathroom.
All Existing Electric Light Fixtures, Fridge, Stove, Dishwasher,Washer/Dryer, All Existing Window Coverings."
C4881774,Unit 214 - 10 Gateway Blvd,Flemingdon Park - Toronto,Condo Apt,519900.0,491548.0,2020-09-05,1+1,1,1, 1248,673.0,"water,hydro,heat",-,2020-08-20,2020-09-05,1821.0,2.29%,Don Mills/Eglinton,Apartment,S,"Large Beautiful Renovated Unit Great For First Time Buyer. One Large Master Bedroom & Good Size Den. Unit Comes With A Parking Spot And A Locker. Den Could Be Used As A Second Bedroom. Open Concept Facing South Close To All Facilities Like Shops, Bus And Highways.
Fridge, Stove, Dishwasher, Built In Microwave, Stacker Washer & Dryer, Electric Light Fixtures, Window Coverings. Building Has Visitor Parking, Security, Sauna & Exercise Room"
C4896172,Unit 2804 - 195 Wynford Dr,Flemingdon Park - Toronto,Condo Apt,889000.0,885917.0,2020-09-09,2+1,2,2, 2963,1274.0,"water,hydro,heat",-,2020-09-02,2020-09-08,2434.0,1.04%,Dvp/ Eglinton,Apartment,NE,"Penthouse 4 Units Per Floor, 1656 Sf Including Terrace As Per Attached Floor Plan. 2 Bed, 2 Bath, Solarium And Terrace. View Golf Course, Sunrise, Unobstructed Views And Sunsets. New Eglinton Lrt At Your Backdoor. 2 Parking, Locker, Amenities Galore, Renovation Include Kitchen, Wool Carpet, Paint New Windows.
(S/S Fridge, Stove, B/I Dishwasher, Combined Microwave Hood Vent) Washer & Dryer, Wool Broadloom,, All Elf's And Existing Windows Coverings."
C4854439,Unit 201 - 735 Don Mills Rd,Flemingdon Park - Toronto,Condo Apt,415000.0,408714.0,2020-08-26,1,1,1, 858,542.0,"water,hydro,heat",-,2020-08-03,2020-08-26,1850.0,3.33%,Don Mills / Eglinton/Gateway,Apartment,N,"Your Search Stops Here! Renovated!! Bright Spacious 1 Bedroom Unit Renovated New Kitchen W/ Back Splash, Ceramic Floors, New Modern Renovated Bathroom. Windows Throughout Every Room . Maintenance Fees Include All Utilities And Cable Tv. Minutes To Aga Khan Museum, Loblaws Superstore, Ttc At Door And Steps To Lrt Stop, Steps To Everything.
Fridge, S/S Stove, All Existing Window Coverings, All Electrical Light Fixtures, And Parking & Locker."
C4902772,Unit 904 - 735 Don Mills Rd,Flemingdon Park - Toronto,Condo Apt,424098.0,418149.0,2020-09-09,1,1,1, 876,543.0,"water,hydro,heat",-,2020-09-08,2020-09-08,1850.0,3.23%,Don Mills & Eglinton,Apartment,S,"Amazing Opportunity For A First Time Buyer/Investor/Or If You Are Down Sizing. Bright And Spacious South Facing Unit. High Demand Area, Steps To New Eglinton Subway, Open Concept, Parking, Locker Included. Fair Maintenance Includes Heat, Hydro, Water, Building Insurance, Cable. This One Will Not Last. Just Move In!
Fridge, Stove, Microwave, All Special Ordered Window Coverings, All Electrical Light Fixtures."
C4806587,Unit 216 - 60 Pavane Linkway,Flemingdon Park - Toronto,Condo Apt,538888.0,580187.0,2020-07-28,3,2,1, 1409,725.0,"water,hydro,heat",31-50,2020-06-25,2020-07-28,2525.0,3.23%,Don Mills & Eglinton,Apartment,NE,"Spacious 3 Bedroom Unit Located In A Fantastic Location Close To Don Mills And Eglinton/Dvp/401 And Beautiful Ravine With Bike Path To Downtown. Updated Kitchen And Laminate Floors In The Living/Dining Room. Recently Painted And Updated Bathroom. A Wonderful Opportunity To Live In The City Without Paying Toronto Prices! 3 Full Bedrooms With Master 2-Piece Ensuite. Lots Of Light In The Unit. Large Balcony For This Wonderful Weather!
Ss Fridge, Updated Appliances Including Dishwasher, Stove, Washer/Dryer. Window A/C Unit. Built-In Wall Unit In Living Room. All Elfs. Large Room For Storage In The Unit And Separate Locker Space."
C4846385,Unit 401 - 10 Edgecliff Gfwy,Flemingdon Park - Toronto,Condo Apt,535888.0,545859.0,2020-09-10,3,2,1, 1385,757.0,"water,hydro,heat",-,2020-07-27,2020-09-09,2650.0,3.6%,Eglintonave. E/Dvp,Apartment,NE,"Location! Location! Location! Bright And Spacious Fully Renovated 3 Bdrm, 2 Washroom Condo Right Beside Flemingdon Park Golf Club, Upgraded Kitchen With Quartz Countertop. Easy Access To Dvp, Steps To Ttc Bus Stop, Walking Distance To School, Library, Community Center And Science Center. Easy Commute To Downtown. Laundry Room With Optional Pantry Area Off Kitchen. No Expense Spared. Stress Free Living. Maintenance Fees Include All Utilities And Cable.
(All Appliances 2018) S/S Fridge, S/S Stove, S/S Dishwasher, S/S Washer And Dryer, All Elfs. Exclude Window Coverings."
