Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4906158,Unit 702 - 60 Pavane Link Way,Flemingdon Park - Toronto,Condo Apt,"$ 445,000","$457,894",As of 2020-09-11,2+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,141",$639/month,"water,hydro,heat",31-50,2020-09-10,2020-09-11,"$2,090",3.26%,Eglinton & Don Mills,Apartment,Se,"Welcome To Your Completely Updated Condo.This Stunning Condo Has Been Completely Renovated With Quality Updates Including A New Kitchen, New Bathroom, New Flooring Thru Out, Freshly Painted Walls, New Mirror Closet Doors, New Light Fixtures & Closed In Solarium. Amazing Amenities, Newer Laundry Room Appliances And Visitor Parking. Sought After Building, Mins To D/T Toronto, Close To Public Transit, Parks, School Bus Route, And Major Hwy's.
Ss Fridge, Ss Stove, Ss B/I D/W, Mirrored Closet Doors, Elf's, One Parking Spot And One Locker. ..."
C4906460,Unit 408 - 60 Pavane Linkway,Flemingdon Park - Toronto,Condo Apt,"$ 569,900","$588,872",As of 2020-09-11,3+2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,409",$722/month,"water,hydro,heat",31-50,2020-09-10,2020-09-11,"$2,558",3.23%,Eglinton/Don Mills,Apartment,N,"Just 7 Min To Downtown-Fully Renovated 3 Big Bedrooms With Two (2) Dens (Solarium + Another Den)! New Oak Kitchen W/Granite Counters & Crown Moulding Throughout! New S/S Appliances W/Microwave Range. Almost 1400 Sqft Of Living Space, Large Dining Area Open To Living Area With A Custom Electric Fireplace! Dark Chocolate Wood Floor Throughout! New Elfs, New Bathrooms & Freshly Painted Suite - Must See!!!
Underground Garage Parking & Locker! End Unit For Privacy W/Biggest Layout In The Building. Overlooking The Park/Forest And City/Cn Tower View!"
E4873098,Unit 428 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 569,000","$573,873",As of 2020-09-11,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,937",$415/month,"water,heat",-,2020-08-17,2020-09-11,"$2,133",3.12%,Dundas & Carlaw,Loft,E,"In The Heart Of Leslieville At The Carlaw.Unusually Large Balcony That Spans The Length Of The Light-Filled Suite..Bbq Hook-Up On Balcony. 9 Ft. Ceiling Height.Corner Windows In Bedroom. Floor-To-Ceiling Windows.Granite Kitchen Counter.Open Concept Living/Kitchen.Separate Bdrm. With Corner Windows.Fabulous Roof-Top Terrace, Well-Equipped Exercise Room, Bike Storage. Includes Underground Parking And Locker.
Stainless Frigidaire Stove, Bloomberg Fridge, Bloomberg Dishwasher, Blinds In Bedroom & Living Room, All Electric Light Fixtures, Frigidaire Affinity Washer And Dryer. Pls. Exclude Tv's & Mounts ,Entrance Shelf & Decorative Kit.Shelf."
E4876490,Unit L01 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 519,900","$529,886",As of 2020-08-19,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,009",$338/month,water,-,2020-08-19,2020-08-19,"$2,081",3.4%,Queen/Carlaw,Loft,W,"Attention Loft Enthusiasts! Industrial-Style Hard Loft In Prime Leslieville's Historic Printing Factory Lofts! Polished Concrete Floors, Exposed Brick, Duct Work & Concrete Ceilings. Upgraded Kitchen W/ S/S Appls, Granite Counters & Marble Backsplash. Brand New High Quality Sliding Doors To Master & For Master Closet, Freshly Painted. End Unit For Optimal Privacy. Ez Access To Hwys, Danforth, Beaches. Steps To Transit & Leslieville's Shops, Restos & Bars.
Existing: Stainless Steel: Fridge (Brand New), Stove, B/I Dishwasher, Microwave; White Stacked Washer/Dryer, Owned Heating/Cooling System (Most Are Rental), Owned Locker, All Elf's & Window Coverings."
E4879737,Unit 1024 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 588,800","$607,836",As of 2020-08-21,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,708",$375/month,"water,heat",-,2020-08-20,2020-08-21,"$2,150",3.07%,Dundas/Carlaw,Apartment,N,"Welcome To The Carlaw,Situated In The Heart Of Leslieville. Home To The Crowsnest Theatre & Gare De L'est Restaurant.This Well Kepted 1 Bdrm 1 Bath Features An Open Concept Kitchen/Living Area W/Hardwood Floors Throughout, Granite Counter Tops W/Upgraded Undermount Sink/Faucet.Tones Of Natural Light W/Floor To Ceiling Windows, Custom Blinds & Unobstructed Views. Lrg Bdrm W/Wall To Wall Closet,Full Size Washer/Dryer & Oversized Parking/Locker Owned.A Must See!
Shops & Eateries Steps Away. Minutes To Dvp, Gardener & Downtown Core. Amenities: Gym, Rooftop Terrace, 24 Hrs Concierge & Guest Suites. S/S Stove, Dishwasher, Fridge, Washer/Dryer All Elfs,Window Coverings. Unit Can Be Purchased Furnished."
E4903377,Unit 528 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,"$ 649,900","$670,824",As of 2020-09-10,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,351",$430/month,"water,heat",-,2020-09-09,2020-09-10,"$2,514",3.24%,Queen & Carlaw,Loft,W,"Rarely Available West Facing Unit In The Sought After Boutique Building Known As Showcase Lofts. Located In The Heart Of Leslieville This Loft Boasts The Perfect Open Concept Layout. Stunning Kitchen W/Quartz Counters, 5 Burner Gas Stove & Oversized Sink. With The Gorgeous Reclaimed Brick Wall, Hardwood Floors, 9' Ceilings, Spacious Bedroom, Spa Like Bath, You Won't Want To Leave. Large Balcony W/ 2 Walkouts & Breathtaking Skyline Views Of The City.
Tons Of Closet Space. Prime Parking & Locker On P1. Bike Locker. S/S Fridge, Gas Stove, Microwave, Dishwasher. Washer/Dryer. B/I Wine Rack. Window Coverings. All Elf's. Amenities: Visitor Parking, Guest Suite, Gym, Party Room & Theatre."
E4895538,Unit 406 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 516,999","$569,072",As of 2020-09-02,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,$236/month,"water,heat",-,2020-09-02,2020-09-02,"$2,310",4.22%,Queen St E/Leslie St,Apartment,S,"Only $517 000 Spacious Leslieville South Facing Unit! 6 Storey Post Lofts In Leslieville. Open South View With Large Balcony Will Provide Tons Of Light, Sun & Privacy. Polished Lofty Finishes Include Gas Line On Balcony, Gas Stove, 9.6 Ft Ceilings, Brick Feature Wall. Private, Totally Open Balcony View!
This Is An Assignment Sale. Floor Plan Attached. Occupancy End-2021. Minimum Buyer Deposit 100K As Per Seller. Agent Welcomes Mls Inquiries."
E4895647,Unit 301 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 586,999","$627,867",As of 2020-09-02,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,$236/month,"water,heat",-,2020-09-02,2020-09-02,"$2,310",3.83%,Queen St E/Leslie St,Apartment,N,"Wow! Only $895 Per Sq Ft. The Stylish Deal You've Been Waiting For. 1+Den At 6 Storey Post Lofts In Leslieville. Open, North Facing Balcony Will Provide Tons Of Light & Open View. Polished Lofty Finishes Include Gas Line On Balcony, Gas Stove, 9.6 Ft Ceilings, Brick Feature Wall. 670 Sqft Of Well Used Space. Den Large Enough To Be Bedroom, Master Fits King, Large, Private, Open Balcony View!
This Is An Assignment Sale. Floor Plan Attached. Occupancy End-2021. Minimum Buyer Deposit 100K As Per Seller. Agent Welcomes Mls Inquiries."
E4866199,Unit 209 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 675,000","$743,327",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,279",$517/month,"water,heat",0-5,2020-08-11,2020-09-09,"$2,625",2.97%,Dundas/Carlaw,Apartment,S,"Spacious Well Designed South Facing 2 Bedroom, 2 Bathroom Condo With Parking And Locker At ""The Carlaw"" In Sought After Leslieville.**The Carlaw Is Home To Crow's Nest"" Theatre And ""Gare Del'est "" Restaurant **Locker And Parking Are Included**Be A Part Of This Vibrant Neighbourhood,Close To Ttc, Highways, Shopping,Schools Etc.*24Hrs Concierge, Roof Top Patio, Party Rm, Gym, Guest Suites, Bike Storage.**View Of Cn Tower From Windows**
Fridge, Stove, B/I Microwave, Washer And Dryer. Exclude Sheers In Living Room."
E4881695,Unit 235 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 675,000","$628,129","<selenium.webdriver.remote.webelement.WebElement (session=""e9c75942a82d0725041d1cb26d80edc9"", element=""370d5c86-e168-476a-a40e-f25b7e97139c"")>",1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,363",$463/month,water,-,2020-08-21,2020-09-11,"$2,263",2.93%,Carlaw / Queen,Apartment,W,"Own A Piece Of The Historic Printing Factory. This Immaculately Presented Hard Loft Is Located In The Heart Of Leslieville, Set Within A Private And Secure Complex With 24Hr On Site Building Staff. Close To All Leslieville Amenities, Shopping, Dining, Transit. The Floor Plan Incorporates A 1 Bedroom Plus Den, Eat-In Modern Kitchen, Spacious Family Room, 1 Oversize Parking Space, Locker & 2 Bike Locks Incl. Extra: S/S Appliances, Washer/Dryer."
E4903506,Unit 308 - 319 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 949,900","$1,007,795",As of 2020-09-09,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,400",$597/month,"water,heat",-,2020-09-09,2020-09-09,"$3,388",2.86%,Dundas & Carlaw,Apartment,Nw,"Sought-After Terrace Unit At The Work Lofts In Trendy Leslieville! This One Checks The Boxes W/Split Bedroom Plan & A Corner Unit W/Wrap Around Windows & Ample Natural Light. 330Sqft Terrace W/Gas Line Bbq & Plenty Of Room For Lounging & Outdoor Dining. Modern, Sleek Finishes Including Quartz Counters, Gas Stove & Exposed Concrete Features Walls. Parking & Locker Incl. All Of This And Steps To Everything Queen St E Has To Offer Plus Quick Transit To The Core!
Fridge, Gas Stove/Oven, Microwave, Dishwasher, Stacked W/D, All Light Fixtures & Window Coverings. Ideal Parking Spot & Over-Sized Locker!"
E4898433,Unit 207 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 759,000","$786,188",As of 2020-09-09,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,549",$571/month,"water,heat",-,2020-09-04,2020-09-04,"$2,625",2.69%,Dundas St E/Carlaw Ave,Apartment,S,"Clean Lines Meet Warm Accents In This Beautiful South Facing Unit. Spacious & Functional Layout Accompanied By Quartz Counters, Hardwood Flrs, High-End Cabinetry With Soft-Close Drawers & Flr-To-Ceiling Windows. Upgrades Include Exposed Brick Wall & Kitchen Island With B/I Storage & Seating. Rarely Offered Floor Plan! Building Amenities Include Gym, Party Rm, Rooftop Terrace With Bbqs, Library & 24 Hr Concierge. Outstanding Management & Friendly Residents!
Built-In Fridge, Upgraded Gas Stove, Hood Fan, Built-In Dishwasher, Stacked Washer/Dryer, All Electrical Light Fixtures, All Window Coverings, 1 Parking, 1 Locker."
E4863747,Unit 207 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 960,250","$1,012,298",As of 2020-08-10,2+1 Bedrooms,2 Bathrooms,1 Garage,$ -,$414/month,"water,heat",-,2020-08-10,2020-08-10,"$2,942",2.87%,Queen St E/Leslie St,Apartment,S,"Only $835 Per Sq Ft With Beautiful Lofty Finishes! South Facing Family Sized Unit. 16 By 8 Foot Living Room!!! 3 Walk In Closets! Den Large Enough To Be A Bedroom, Master Fits King. Open, Bright, Sunny South View! Polished Lofty Finishes Include 9.6 Ft Ceilings, Brick Feature Wall, Gas Lines For Bbq & Gas Stove. Large South Facing Balcony! Maint Fees Only .36 Per Sq Ft! Welcome To The Leslieville Post Lofts! Parking $60K, Locker $6.5K, Storage Room $9K.
Memory Lane Floorplan Is 1150 Sq Ft+ Large Balcony. Parking 60K, Locker 6.5K, Storage Room 9K. Click On Virtual Tour For Walk-Through! Agent Welcomes Client Inquiries."
E4885982,Unit 131 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 899,000","$930,786",As of 2020-09-08,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,035",$655/month,water,16-30,2020-08-26,2020-09-08,"$3,044",2.63%,Carlaw/ Queen,Loft,W,"Hello Herringbone! Spectacular Reno Of This Two-Story Loft That Feels Like A Single Family Home. Over 1000 Sq. Ft. At The Historic Printing Factory Lofts. Huge Windows, Brick Walls, Concrete Ceilings Over 12""High On Both Levels. Moroccan Tile. Light Filled Master With Huge Closet & Wall Of Built-Ins. Great Bldg., Private Outdoor Courtyard. Gorgeous Kit., Farmhouse Sink, Stone Counters & High End S/S Appliances. Parking & Large Locker. Steps To Everything!
S/S Kitchenaid Fridge, S/S Stove S/S Dishwasher, S/S Hood, Washer, Dryer, All Elf's, All Window Coverings Exclude: Television Projector/Screen . Hot Water Tank Rental $49/Month. Pls Note: Access To This Unit Does Not Require The Elevator."
E4878288,Unit 215 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,"$ 699,900","$714,416",As of 2020-09-11,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,250",$424/month,"water,heat",0-5,2020-08-20,2020-09-11,"$2,514",3.07%,Queen St E / Carlaw Ave,Loft,E,"Trendy Showcase Lofts In The Heart Of Leslieville. Stunning Freshly Painted Unit W/Exposed Reclaimed Brick Wall, 9' Ceilings & Flr To Ceiling Windows, Two Walk-Outs To Large Terrace, Eng'd Hardwood Flrs, Quartz Counters & Glass Backsplash, B/I Wine Rack, Closet Organizers, Parking & Locker. Great Location W/24 Hr Queen Streetcar & Pape Bus At Door. Steps To Queen St E Restaurants, Bars, Shops. 5 Min Walk To Proposed On Line @ Leslieville Stn. Access To Hwys.
Over 680 Sq Ft Of Total Living Space (Terrace 102 Sq Ft). Ge Cafe Series S/S Fridge, 5 Burner Gas Stove, B/I Dishwasher, B/I Microwave, Stacked Washer & Dryer. Pet-Friendly Bldg W/ Guest Suites, Gym, Theatre Rm, Party Rm, Courtyard & Bbq"
E4905847,Unit 419 - 233 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 599,000","$636,407",As of 2020-09-10,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,039",$392/month,water,-,2020-09-10,2020-09-10,"$2,000",2.6%,Queen And Carlaw,Loft,S,"Fabulous One-Bedroom Hard Loft In The Garment Factory Lofts In Prime Leslieville. Just Shy Of 600 Sq. Ft. With 11 Ft Ceilings, Polished Concrete Floors, Exposed Ductwork And Industrial Columns, This One Is The Real Deal. Open Plan Layout Ideal For Entertaining - One Day - And In The Meantime, Can Easily Accommodate A Dedicated Work Space In These Work-From-Home Times.
Featuring Granite Counters, Stainless Steel Appliances, Stacking Washer/Dryer, Bbq W/ Natural Gas Line On Balcony. Building Amenities Include Ample Visitor Parking, Concierge To Receive Packages, Gym And Party Room."
E4893827,Unit 811 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 599,000","$748,926","<selenium.webdriver.remote.webelement.WebElement (session=""e9c75942a82d0725041d1cb26d80edc9"", element=""7c3c04bd-4bae-4e6a-8f9e-f46bbc9f819b"")>",1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,357",$521/month,"water,heat",-,2020-09-01,2020-09-11,"$2,325",2.46%,Dundas St E / Carlaw Ave,Apartment,Sw,"Rare Floorplan! Only One Other Unit With The Same Floorplan Has Ever Been Available. Built For Entertaining & A Luxurious Retreat. Light Filled, Expansive Open-Concept Space, Will Easily Accommodate A Large Sectional. Floor-To-Ceiling Windows With 9' Concrete Ceilings. Open-Concept Den/Office Space Perfect For Those Working From Home. Walk-Out To The Sunny Balcony. Unobstructed City Views To The West & Tree-Top & Lake View To The East. Gas Bbq Hook-Up.
Locker On The Same Floor! Light Fixtures, Window Coverings, Stainless Steel Stove.(Fridge & Dishwasher Are Integrated W/ Cabinets), Washer & Dryer. Interlocking Wood Tile On The Balcony. Exclusions: Front-Hall Fixture, Fireplace & Bbq"
E4888698,Unit 512 - 1201 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 599,000","$713,093",As of 2020-09-09,2 Bedrooms,1 Bathrooms,0 Garage,"$ 2,609",$530/month,water,6-10,2020-08-27,2020-09-09,"$2,344",2.57%,Carlaw Ave And Dundas St E,Loft,Se,"Meticulously Maintained Loft At Fantastic Flatiron Lofts In Amazing Leslieville. Tons Of Natural Light, Second Bedroom Has Its Own Closet, Semi-Ensuite And Upgraded Sliding Door. About 10K In Upgrades Include Oversized Kitchen Island Perfect As A Dining Table, For Additional Storage And Perfect For Entertaining; Floors In Terrace And Glass Shower Enclosure. Wide Doors Integrate 143 Sf Of Terrace With Your Living Room.
Incl: Exist. Kitchen Appliances, Electric Light Fixtures, Window Coverings, Floors In Terrace, Murphy Bed In Second Bedroom. Exclude: Wood Frame Mirror In Bathroom. Heat Pump Is A Rental At $39.44/Mo. Parking Rental $165/Mo From Mgmt."
E4871837,Unit 403 - 747 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 714,000","$750,588",As of 2020-08-26,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,368",$525/month,"water,heat",11-15,2020-08-14,2020-09-11,"$2,400",2.55%,Queen & Broadview,Loft,N,"Rarely Available Penthouse Level Soft-Loft In The Heart Of Riverside. Polished Concrete Floors, 10Ft Ceilings, Open Concept Layout With Floor To Ceiling Windows, Walkout To Private Balcony With Bbq Gas Line + Sunset Views Overlooking The Broadview Hotel & Queen Street East. Ensuite Bathroom With Glass Enclosed Shower & Skylight, Breakfast Bar, Parking & Storage Locker Included. See 3D Virtual Tour.
Boutique Building With Only 12 Suites. Walk To Leslieville, Riverdale Park & The Don River Trail. Easy Access To Lakeshore, Gardiner, & Dvp. Streetcar On The Doorstep. Incl: Fridge/Freezer, Gas Stove, Microwave, Dishwasher, Washer/Dryer."
E4876451,Unit Ph28 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,"$ 767,000","$770,979",As of 2020-09-11,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,600",$448/month,"water,heat",0-5,2020-08-18,2020-09-11,"$2,514",2.76%,N/W Queen & Carlaw,Loft,W,"* Live Above The Crowd * It's About The City View * Sunny/West Facing P-E-N-T-H-O-U-S-E In Showcase Lofts, Leslieville * 2 Walk-Outs To Double Size Balcony * 12 Ft High Ceilings, Skylight * Parking, Locker & 2 Bike Racks * Floor To Ceiling Windows
* Move-In Condition * Reclaimed Feature Brick Wall * Fridge, Stove, Microwave, Washer/Dryer * Window Coverings, Lights. Bldg Features: Guest Suite, Movie Rm, Party Rm, Exercise, Visitor Park'g, Courtyard, Bbq., Dogs & Smoking Allowed."
E4902141,Unit 207 - 625 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 799,999","$846,249",As of 2020-09-08,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,729",$572/month,"water,heat",11-15,2020-09-08,2020-09-08,"$2,604",2.45%,Queen & Broadview,Loft,W,"Boutique Living At Edge Lofts In Leslieville! Large 2 Bedroom With A Fantastic Entertaining Layout Soaring 10'Ceilings, Polished Concrete Floors Thruout, Modern Kitchen W/Breakfast Bar, Stone Counter Top. Amazing Floor To Ceiling Windows With Private West Views Of Our Amazing City. Large Master With Ensuite & His/Hers Closets, Den Converted To 2nd Bedroom. Generous-Sized Parking Spot With Storage. King & Queen Streetcar At Your Door. Newly Reno'd Bathrooms
98 Transit & 92 Walk Score! Steel Appliances (Brand New Stove, B/I Dishwasher, & Microwave-Hoodfan. Fridge), Brand New Full Sized Stacked Washer & Dryer, All Window Coverings & All Electric Light Fixtures. Pax Closet System In Both Bedrooms"
E4864452,Unit 303 - 246 Logan Ave,South Riverdale - Toronto,Condo Apt,"$ 645,000","$704,972",As of 2020-08-12,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,600",$476/month,"water,heat",0-5,2020-08-10,2020-08-11,"$2,093",2.25%,Queen St/ Logan Ave,Apartment,S,"One Year Condo, 1Room +1Den, Qiuet (Not Face Road), In The Prime Queen East Location, 9 Ft Ceiling, Hardwood Floors Throughout. Beautiful Kitchen With Stainless Steel Appliances, Ttc At Doorstep, Large Park Within Walking Distance And Surrounded With Great Shops. Close To The Recreation Centre Which Hosts Programs Including Swimming, Soccer Fields, Tennis Courts, And A Skating Rink
Fridge, Stove, Oven, Washer, Dryer, Dishwasher. The Heat Pump Is A?rental Item: $36.3+Tax. (There Are Cabinets In The Bathroom, And A Light Fixture In The Dining Area Which Are Belong To The Tenant)"
E4893594,Unit 538 - 90 Broadview Ave,South Riverdale - Toronto,Condo Apt,"$ 645,000","$1,233,488","<selenium.webdriver.remote.webelement.WebElement (session=""e9c75942a82d0725041d1cb26d80edc9"", element=""87955840-a701-4f9f-8677-2ac952385160"")>",2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,976",$702/month,water,-,2020-09-01,2020-09-11,"$3,466",2.26%,Queen St. E And Broadview Ave.,Loft,E,"Rare Opportunity To Live In 'The Ninety Lofts"" In South Riverdale. Stunning Luxury Loaded Loft With All Bells And Whistles. Approx. 1100Sq. Of Awesomeness With Huge Unobstructed East Facing Terrace W/- Gas Bbq Hookup & Water. Gorgeous Scavolini Kitchen With Bertazzoni Gas Range & Gleaming Quartz Counters W/- Island Breakfast Bar. High Ceilings. Both Br Have Ensuites. Custom Millwork In 2nd Br. Parking And Storage Locker Included. Step Outside To Shops, Bars..
Bistros, Theatres, Ttc, Access To Dvp & Gard. Mins To Downtown. Bell High Speed Incl. In Mtc. F&P Fridge, Rangehood, Bosch D/W, M/W, Whirlpool Front Loading W/D, Solar Mesh Blinds. Double Bike Rack (Owned). This Is A Loft 4 Life"
E4902193,Unit 312 - 68 Broadview Ave,South Riverdale - Toronto,Condo Apt,"$ 929,000","$939,837",As of 2020-09-09,1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,490",$621/month,"water,heat",-,2020-09-08,2020-09-08,"$2,750",2.24%,Queen/Broadview,Loft,Ns,"Historic, Spacious ""Broadview Lofts"" In Riverdale/Leslieville. Wheelchair Accessible Bldg, Modular Space. Original Hard Loft Circa 1914, Converted In 2006. Exposed Brick & Beam, 10.5' Hardwood Ceilings, Grand Entrance W/Century-Old Steel Door. Stunning Rooftop Patio & Party Rm W/ Bbqs. Lush Courtyard. Updates: Hdwd Oak Floors, 4Pc Bath, Custom Shelving, Walk-In Closet, Custom Linen Drapes. Ceiling Bike Lift. Near Ttc, Dvp, Gardiner/Lakeshore, Shops, Etc.
Fridge/Stove,D/W, O-R/M/Wave, W/D, Shelving. Vintage Steel Door/Bike Storage Device, Smart Thermostat. All Elfs & Window Coverings Excluding: Bedroom Chandelier.Owned Parking And Locker. Expansive Rooftop Patio W/Shared Bbq."
E4887303,Unit 312 - 1201 Dundas St E,South Riverdale - Toronto,Condo Apt,"$ 859,900","$866,783",As of 2020-08-27,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,861",$589/month,"water,heat",6-10,2020-08-27,2020-08-27,"$2,425",2.1%,Dundas St E/ Carlaw,Loft,S,"Flatiron Loft. One Bedroom+Den+Massive Terrace Parking & Locker 804 Sqft Of Living Space 335 Sqft Terrace With Gas Bbq Hook Up & Water Bib 9Ft Concrete Ceilings, Flr To Ceiling Windows. Large Den. Master Bedroom With Full Wall Of Closets. Beautiful Engineered Hardwood Floors. Gas Range Extra Large Island With Stone Counters.
S/S Steel Fridge, Gas Range, Dishwasher, Washer, Dryer,Built In Microwave/Exhaust, Light Fixtures. Exclude Drapes & Rods. Heat Pump Is A Rental $39.44 Per Month"
E4870087,Unit 205 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 1,151,000","$1,197,299",As of 2020-08-14,2+1 Bedrooms,3 Bathrooms,0 Garage,$ -,$496/month,"water,heat",-,2020-08-13,2020-08-13,"$2,842",2.25%,Queen St E/Leslie St,Apartment,S,"Only $835 Per Sq Ft With Beautiful Lofty Finishes! South Facing Family Sized Unit. 30 By 8 Foot Living Room!!! 3 Full Baths. Den Large Enough To Be A Bedroom, Master Fits King. Bright, Sunny, Open South View. Lofty Finishes Include 9.6 Ft Ceilings, Brick Feature Wall, Gas Lines For Bbq & Gas Stove. Large South Facing Balcony! Maint Fees Only .36 Per Sq Ft! Welcome To The Leslieville Post Lofts!
Larchmount Floorplan Is 1379 Sqft+ Large Balcony. Easily Fits A Family. See Virtual Tour For Suite Walk-Through. Agent Welcomes Client Inquiries."
E4782848,Unit 201 - 326 Carlaw Ave,South Riverdale - Toronto,Condo Apt,"$ 97,800,000","$949,958",As of 2020-07-13,1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,730",$827/month,"water,heat",-,2020-06-05,2020-07-11,"$2,547",1.67%,Dundas & Carlaw,Loft,Sw,"One Of Leslieville's Most Unique Lofts! Upgraded Loft Sits On The Roof Of The I-Zone Development. 1120 Sqft Plus 150 Sqft Terrace Off Master Which Leads To A Massive 784 Sqft Rooftop Terrace Overlooking The City. High End Grey Wood Laminate Floors. New Custom Doors. Granite Counters. Custom Iron Radiant Heat Boxes.Remote Controlled Blinds & Built In Speaker System. French Doors From Bedroom To Deck.Future Subway Stop A Block South And A Block North.
Incl Stainless Steel: ( Stove, Cook Top, Microwave/Range Hood, Dishwasher And Liebherr Fridge With Wine Storage; Front Load Washer And Dryer ;Mechanized Blinds Cover 7 Oversized Windows . 3 Large Closets. ( Two In Bedroom )"
E4893430,Unit 202 - 1003 Queen St E,South Riverdale - Toronto,Condo Apt,"$ 999,888","$1,087,692",As of 2020-09-11,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,606",$1042/month,0-5,1000-1199 feet²,2020-09-01,2020-09-10,"$2,970",1.6%,Pape And Queen E,Apartment,W,"Incredible, Spacious 2 Bedroom 2 Bathroom Hard Loft In A Fantastic Boutique Building Located In The Heart Of Leslieville With Parking And A Locker. Intelligent Layout, Hardwood Flooring, 10 Foot Ceilings And Top End Finishes Throughout. Gym And Rooftop Terrace. Close To Transit. Don't Miss Out On A Chance To Own This Exclusive Loft.
Includes Fridge, Stove, Dishwasher, Microwave, Washer And Dryer, All Elfs And Window Coverings."
E4902710,Unit 309 - 625 Queen St,South Riverdale - Toronto,Condo Apt,"$ 1,580,000","$1,572,798",As of 2020-09-09,2 Bedrooms,3 Bathrooms,1 Garage,"$ 5,134",$1165/month,"water,heat",11-15,2020-09-08,2020-09-09,"$2,566",0.68%,Queen St E & Broadview,Loft,Nw,"Almost 1700Sf Of Loft Luxury In Prime Riverside! Fully Renovated, Sun Drenched, Nw Corner Loft With Wall To Wall Windows. 2 Beds, 3 Baths, 2 Balconies, Separate Landscaped Rooftop Terrace With Beautiful City Views! Chefs Kitchen, Waterfall Quartz Counters, High End Appliances. Large Master W Huge Walk Through Closet. Beautifully Appointed Throughout. Prime Parking Spot, Locker. Blackbird Baking, Darkhorse, Broadview Hotel & Transit At Your Door!
Includes Samsung Induction Stove & Hood, Subzero Fridge, Sharp Under Counter Microwave, Bosch Dishwasher, Bosch Stacked Washer & Dryer. All Elf's & Window Coverings. Exclude: Master Bedroom Fireplace, Powder Room Mirror, Entry Way Credenza"
C4873560,Unit 1006 - 21 Overlea Blvd,Thorncliffe Park - Toronto,Condo Apt,"$ 399,000","$434,935",As of 2020-09-01,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,151",$508/month,"water,hydro,heat",16-30,2020-08-17,2020-09-01,"$1,866",3.3%,East Of Millwood Road,Apartment,N,"Your Own Little Slice Of Heaven! Gorgeous 1 Bed/1 Bath Unit In Highly Sought After Jockey Club Condos. Surrounded By Parks & Ravines, It's A Nature Lover's Delight! Condominium Features 24Hr Concierge, Gym, Move In And Make Your Own!
Fridge, Stove, Microwave, Dishwasher, Washer & Dryer. All Elf's & Window Coverings."
